Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST
59,2012,Kenny Britt (FA),45,90,589,13.1,46,7,4,0,0,0,1,14,82.9,5.9,0.0%
90,2011,Kenny Britt (FA),17,26,289,17.0,80,2,3,0,0,0,1,3,44.9,15.0,0.0%
22,2010,Kenny Britt (FA),42,73,775,18.5,80,0,9,0,0,0,1,12,131.5,11.0,0.0%
47,2009,Kenny Britt (FA),42,75,701,16.7,57,0,3,0,0,0,1,16,86.1,5.4,0.0%
171,2003,Kenny Clark (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
86,2021,Kenny Golladay (NYG),37,76,521,14.1,36,6,0,0,0,0,0,14,52.1,3.7,36.4%
100,2020,Kenny Golladay (NYG),20,32,338,16.9,48,7,2,0,0,0,0,5,45.8,9.2,36.4%
3,2019,Kenny Golladay (NYG),65,116,"1,190",18.3,75,43,11,0,0,0,1,16,183.0,11.4,36.4%
21,2018,Kenny Golladay (NYG),70,119,"1,063",15.2,60,29,5,1,8,0,0,15,137.1,9.1,36.4%
64,2017,Kenny Golladay (NYG),28,48,477,17.0,54,8,3,1,9,0,0,11,66.6,6.1,36.4%
350,2021,Kenny McKinley (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
154,2021,Kenny Stills (FA),6,23,68,11.3,22,1,1,1,1,0,0,7,12.9,1.8,0.0%
135,2020,Kenny Stills (FA),11,19,144,13.1,24,2,1,0,0,0,0,10,20.4,2.0,0.0%
57,2019,Kenny Stills (FA),40,55,561,14.0,45,18,4,0,0,0,0,13,80.1,6.2,0.0%
45,2018,Kenny Stills (FA),37,64,553,14.9,75,14,6,0,0,0,0,15,97.4,6.5,0.0%
26,2017,Kenny Stills (FA),58,105,847,14.6,61,14,6,0,0,0,2,16,116.7,7.3,0.0%
27,2016,Kenny Stills (FA),42,81,726,17.3,74,10,9,0,0,0,0,16,126.6,7.9,0.0%
73,2015,Kenny Stills (FA),27,63,440,16.3,47,10,3,0,0,0,0,16,62.0,3.9,0.0%
36,2014,Kenny Stills (FA),63,84,931,14.8,69,10,3,1,-2,0,0,15,110.9,7.4,0.0%
48,2013,Kenny Stills (FA),32,50,641,20.0,76,7,5,3,10,0,0,16,95.1,5.9,0.0%
253,2019,Keon Hatcher (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
197,2018,Keon Hatcher (FA),1,2,8,8.0,8,0,0,0,0,0,0,3,0.8,0.3,0.0%
314,2021,Keric Wheatfall (PHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
205,2011,Kerry Meier (FA),0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
113,2013,Kerry Taylor (FA),22,34,229,10.4,17,0,1,0,0,0,0,10,28.9,2.9,0.0%
218,2016,Keshawn Martin (FA),0,0,0,0.0,0,0,0,0,0,0,1,1,-2.0,-2.0,0.0%
98,2015,Keshawn Martin (FA),24,37,269,11.2,39,2,2,1,6,0,1,9,37.5,4.2,0.0%
148,2014,Keshawn Martin (FA),6,12,78,13.0,32,1,0,0,0,0,0,16,7.8,0.5,0.0%
107,2013,Keshawn Martin (FA),22,40,253,11.5,32,3,2,0,0,0,1,16,35.3,2.2,0.0%
129,2012,Keshawn Martin (FA),10,28,85,8.5,18,0,1,4,53,0,0,16,19.8,1.2,0.0%
337,2021,Kevin Austin Jr. (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
177,2013,Kevin Cone (FA),1,1,12,12.0,12,0,0,0,0,0,0,16,1.2,0.1,0.0%
210,2012,Kevin Cone (FA),0,1,0,0.0,0,0,0,0,0,0,0,12,0.0,0.0,0.0%
199,2011,Kevin Cone (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
169,2010,Kevin Curtis (FA),1,2,6,6.0,6,0,0,1,6,0,0,1,1.2,1.2,0.0%
128,2009,Kevin Curtis (FA),6,15,77,12.8,19,0,0,0,0,0,0,3,7.7,2.6,0.0%
65,2008,Kevin Curtis (FA),33,12,390,11.8,32,0,2,0,0,0,0,9,51.0,5.7,0.0%
28,2007,Kevin Curtis (FA),37,6,633,17.1,75,0,4,0,0,0,0,8,87.3,10.9,0.0%
58,2006,Kevin Curtis (FA),40,0,479,12.0,42,0,4,4,4,0,0,14,72.3,5.2,0.0%
26,2005,Kevin Curtis (FA),60,3,801,13.4,83,0,6,1,5,1,0,16,122.6,7.7,0.0%
69,2004,Kevin Curtis (FA),32,50,421,13.2,41,0,2,3,24,0,1,14,56.5,4.0,0.0%
156,2003,Kevin Curtis (FA),4,5,13,3.3,8,0,0,0,0,0,0,1,1.3,1.3,0.0%
183,2014,Kevin Dorsey (FA),1,2,4,4.0,4,0,0,0,0,0,0,3,0.4,0.1,0.0%
153,2003,Kevin Dyson (FA),2,2,15,7.5,9,0,0,0,0,0,0,1,1.5,1.5,0.0%
63,2002,Kevin Dyson (FA),41,69,460,11.2,40,0,4,2,-4,0,1,11,67.6,6.1,0.0%
143,2012,Kevin Elliott (FA),10,31,108,10.8,22,2,0,0,0,0,0,13,10.8,0.8,0.0%
127,2005,Kevin Johnson (FA),17,0,133,7.8,25,0,0,0,0,0,0,5,13.3,2.7,0.0%
88,2004,Kevin Johnson (FA),35,61,373,10.7,35,0,1,1,0,0,1,16,41.3,2.6,0.0%
46,2003,Kevin Johnson (FA),58,95,634,10.9,41,0,3,0,0,0,0,15,81.4,5.4,0.0%
46,2002,Kevin Johnson (FA),67,120,703,10.5,30,0,4,0,0,0,0,16,99.6,6.2,0.0%
170,2004,Kevin Kasper (FA),0,3,0,0.0,0,0,0,0,0,0,0,4,0.0,0.0,0.0%
148,2003,Kevin Kasper (FA),1,6,23,23.0,23,0,0,1,-4,0,0,4,1.9,0.5,0.0%
91,2002,Kevin Kasper (FA),15,24,180,12.0,24,0,3,3,19,0,0,12,37.9,3.2,0.0%
128,2003,Kevin Lockett (FA),5,7,76,15.2,23,0,0,0,0,0,0,3,7.6,2.5,0.0%
83,2002,Kevin Lockett (FA),16,42,205,12.8,35,0,4,0,0,0,1,12,47.1,3.9,0.0%
202,2015,Kevin Norwood (FA),0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
142,2014,Kevin Norwood (FA),9,10,102,11.3,31,1,0,0,0,0,0,9,10.2,1.1,0.0%
159,2014,Kevin Ogletree (FA),5,9,50,10.0,15,0,0,0,0,0,0,7,5.0,0.7,0.0%
103,2013,Kevin Ogletree (FA),21,45,269,12.8,43,4,2,0,0,0,0,16,38.9,2.4,0.0%
65,2012,Kevin Ogletree (FA),32,55,436,13.6,65,5,4,2,9,0,0,15,68.5,4.6,0.0%
131,2011,Kevin Ogletree (FA),15,26,164,10.9,33,0,0,2,3,0,1,14,14.7,1.1,0.0%
158,2010,Kevin Ogletree (FA),3,6,34,11.3,19,0,0,0,0,0,0,6,3.4,0.6,0.0%
125,2009,Kevin Ogletree (FA),7,8,96,13.7,21,0,0,1,6,0,0,11,10.2,0.9,0.0%
171,2015,Kevin Smith (FA),3,5,43,14.3,21,1,0,0,0,0,0,7,4.3,0.6,0.0%
126,2003,Kevin Swayne (FA),2,10,29,14.5,27,0,1,0,0,0,0,9,8.9,1.0,0.0%
136,2002,Kevin Swayne (FA),5,12,78,15.6,24,0,0,0,0,0,1,7,5.8,0.8,0.0%
72,2012,Kevin Walter (FA),41,68,518,12.6,52,5,2,0,0,0,0,16,63.8,4.0,0.0%
65,2011,Kevin Walter (FA),39,59,474,12.2,41,0,3,0,0,0,0,15,65.4,4.4,0.0%
47,2010,Kevin Walter (FA),51,80,621,12.2,35,0,5,0,0,0,0,16,92.1,5.8,0.0%
63,2009,Kevin Walter (FA),53,70,611,11.5,41,0,2,4,26,0,0,14,75.7,5.4,0.0%
16,2008,Kevin Walter (FA),60,8,899,15.0,61,0,8,3,23,0,0,16,140.2,8.8,0.0%
22,2007,Kevin Walter (FA),65,15,800,12.3,46,0,4,5,30,0,0,16,107.0,6.7,0.0%
110,2006,Kevin Walter (FA),17,0,160,9.4,15,0,0,1,3,0,0,16,16.3,1.0,0.0%
99,2005,Kevin Walter (FA),19,0,211,11.1,33,0,1,0,0,0,0,16,27.1,1.7,0.0%
134,2004,Kevin Walter (FA),8,9,67,8.4,18,0,0,0,0,0,0,13,6.7,0.5,0.0%
149,2003,Kevin Walter (FA),3,4,18,6.0,9,0,0,0,0,0,0,7,1.8,0.3,0.0%
189,2021,Kevin White (FA),1,5,38,38.0,38,2,0,0,0,0,0,4,3.8,1.0,0.0%
249,2020,Kevin White (FA),0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
161,2018,Kevin White (FA),4,8,92,23.0,54,5,0,0,0,0,0,9,9.2,1.0,0.0%
192,2017,Kevin White (FA),2,4,6,3.0,6,0,0,0,0,0,0,1,0.6,0.6,0.0%
131,2016,Kevin White (FA),19,36,187,9.8,32,1,0,1,9,0,0,4,19.6,4.9,0.0%
34,2006,Keyshawn Johnson (FA),70,0,815,11.6,40,0,4,1,4,1,0,16,109.9,6.9,0.0%
27,2005,Keyshawn Johnson (FA),71,24,839,11.8,34,0,6,1,3,0,1,16,120.2,7.5,0.0%
27,2004,Keyshawn Johnson (FA),70,124,981,14.0,39,0,6,2,13,0,1,16,131.4,8.2,0.0%
53,2003,Keyshawn Johnson (FA),45,73,600,13.3,39,0,3,0,0,0,0,10,78.0,7.8,0.0%
20,2002,Keyshawn Johnson (FA),76,142,"1,088",14.3,76,0,5,0,0,0,0,16,142.8,8.9,0.0%
143,2021,KhaDarel Hodge (ATL),13,27,157,12.1,42,4,0,0,0,0,0,12,17.7,1.5,0.0%
141,2020,KhaDarel Hodge (ATL),11,17,180,16.4,42,4,0,0,0,0,0,9,18.0,2.0,0.0%
160,2019,KhaDarel Hodge (ATL),4,10,76,19.0,41,3,0,0,0,0,0,16,7.6,0.5,0.0%
188,2018,KhaDarel Hodge (ATL),2,3,17,8.5,14,0,0,0,0,0,0,14,1.7,0.1,0.0%
270,2021,Khalil Shakir (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.8%
212,2021,Kirk Merritt (NO),1,3,13,13.0,13,0,0,0,0,0,0,1,1.3,1.3,0.0%
226,2020,Kirk Merritt (NO),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
170,2021,KJ Hamler (DEN),5,10,74,14.8,28,2,0,0,0,0,0,3,7.4,2.5,4.7%
83,2020,KJ Hamler (DEN),30,56,381,12.7,49,9,3,9,40,0,0,13,60.1,4.6,4.7%
198,2021,KJ Hill Jr. (FA),3,3,30,10.0,19,0,0,0,0,0,0,6,3.0,0.5,0.0%
181,2020,KJ Hill Jr. (FA),7,11,73,10.4,25,1,0,0,0,0,1,15,5.3,0.4,0.0%
63,2008,Koren Robinson (FA),31,4,400,12.9,90,0,2,1,-4,0,0,11,51.6,4.7,0.0%
135,2007,Koren Robinson (FA),3,0,18,6.0,11,0,0,0,0,0,0,1,1.8,1.8,0.0%
122,2006,Koren Robinson (FA),7,0,89,12.7,24,0,0,0,0,0,0,4,8.9,2.2,0.0%
77,2005,Koren Robinson (FA),22,0,347,15.8,80,0,1,4,27,1,0,14,49.4,3.5,0.0%
61,2004,Koren Robinson (FA),31,67,495,16.0,33,0,2,1,3,0,0,10,61.8,6.2,0.0%
26,2003,Koren Robinson (FA),65,119,896,13.8,38,0,4,4,15,0,1,15,113.1,7.5,0.0%
14,2002,Koren Robinson (FA),78,141,"1,240",15.9,83,0,5,8,56,0,0,16,159.6,10.0,0.0%
177,2012,Kris Adams (FA),2,8,26,13.0,13,0,0,0,0,0,0,3,2.6,0.9,0.0%
157,2014,Kris Durham (FA),6,11,54,9.0,14,0,0,0,0,0,0,4,5.4,1.4,0.0%
73,2013,Kris Durham (FA),38,85,490,12.9,40,7,2,0,0,0,1,16,59.0,3.7,0.0%
132,2012,Kris Durham (FA),8,21,125,15.6,27,2,1,0,0,0,0,4,18.5,4.6,0.0%
160,2011,Kris Durham (FA),3,4,30,10.0,12,0,0,0,0,0,0,3,3.0,1.0,0.0%
210,2019,Krishawn Hogan (FA),1,1,4,4.0,4,0,0,0,0,0,0,8,0.4,0.1,0.0%
217,2017,Krishawn Hogan (FA),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
145,2021,Kristian Wilkerson (NE),4,8,42,10.5,20,1,2,0,0,0,0,1,16.2,16.2,0.0%
214,2020,Kristian Wilkerson (NE),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
306,2021,Kwamie Lassiter II (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
261,2021,Kyle Philips (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.8%
200,2016,Kyle Williams (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
209,2015,Kyle Williams (FA),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
132,2013,Kyle Williams (FA),12,27,113,9.4,16,0,0,2,23,0,0,10,13.6,1.4,0.0%
109,2012,Kyle Williams (FA),14,22,212,15.1,57,2,1,4,21,0,0,11,29.3,2.7,0.0%
87,2011,Kyle Williams (FA),20,31,241,12.1,56,0,3,2,32,0,0,13,45.3,3.5,0.0%
171,2010,Kyle Williams (FA),1,1,8,8.0,8,0,0,0,0,0,0,5,0.8,0.2,0.0%
324,2021,Kyric McGowan (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
166,2013,Lamaar Thomas (FA),2,3,31,15.5,18,0,0,0,0,0,0,2,3.1,1.6,0.0%
264,2019,Lance Lenoir Jr. (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
229,2018,Lance Lenoir Jr. (FA),0,0,0,0.0,0,0,0,0,0,0,0,7,0.0,0.0,0.0%
220,2017,Lance Lenoir Jr. (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
205,2013,Lance Lewis (FA),0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
349,2021,Lance Long (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
307,2021,Lance McCutcheon (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%
83,2015,Lance Moore (FA),29,43,337,11.6,42,7,4,0,0,0,1,14,55.7,4.0,0.0%
100,2014,Lance Moore (FA),14,26,198,14.1,29,4,2,0,0,0,0,14,33.8,2.4,0.0%
80,2013,Lance Moore (FA),37,54,457,12.4,44,5,2,0,0,0,1,13,55.7,4.3,0.0%
20,2012,Lance Moore (FA),65,104,"1,041",16.0,51,14,6,0,0,0,0,15,140.1,9.3,0.0%
31,2011,Lance Moore (FA),52,73,627,12.1,47,0,8,0,0,0,0,14,114.7,8.2,0.0%
26,2010,Lance Moore (FA),66,94,763,11.6,80,0,8,0,0,0,1,16,122.3,7.6,0.0%
101,2009,Lance Moore (FA),14,19,153,10.9,22,0,2,0,0,0,0,7,27.3,3.9,0.0%
11,2008,Lance Moore (FA),79,8,928,11.7,70,0,10,0,0,0,0,16,150.8,9.4,0.0%
54,2007,Lance Moore (FA),32,15,302,9.4,22,0,2,2,7,1,0,16,48.9,3.1,0.0%
155,2006,Lance Moore (FA),1,0,10,10.0,10,0,0,0,0,0,0,4,1.0,0.3,0.0%
293,2021,Landen Akers (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
212,2012,LaQuan Williams (FA),0,0,0,0.0,0,0,0,0,0,0,0,11,0.0,0.0,0.0%
150,2011,LaQuan Williams (FA),4,12,46,11.5,15,0,0,0,0,0,0,12,4.6,0.4,0.0%
93,2021,Laquon Treadwell (FA),33,51,434,13.2,41,10,1,0,0,0,0,12,49.4,4.1,0.0%
146,2020,Laquon Treadwell (FA),6,7,49,8.2,14,0,2,0,0,0,0,5,16.9,3.4,0.0%
126,2019,Laquon Treadwell (FA),9,16,184,20.4,58,7,1,0,0,0,0,14,24.4,1.7,0.0%
107,2018,Laquon Treadwell (FA),35,53,302,8.6,22,1,1,0,0,0,0,15,36.2,2.4,0.0%
123,2017,Laquon Treadwell (FA),20,35,200,10.0,25,2,0,0,0,0,0,16,20.0,1.3,0.0%
186,2016,Laquon Treadwell (FA),1,3,15,15.0,15,0,0,0,0,0,0,9,1.5,0.2,0.0%
193,2014,Laron Byrd (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
186,2012,Laron Byrd (FA),1,2,8,8.0,8,0,0,0,0,0,0,4,0.8,0.2,0.0%
98,2020,Larry Fitzgerald (FA),54,72,409,7.6,18,0,1,0,0,0,0,13,46.9,3.6,0.1%
42,2019,Larry Fitzgerald (FA),75,109,804,10.7,54,19,4,0,0,0,1,16,102.4,6.4,0.1%
28,2018,Larry Fitzgerald (FA),69,112,734,10.6,37,10,6,0,0,0,0,16,116.7,7.3,0.1%
9,2017,Larry Fitzgerald (FA),109,161,"1,156",10.6,37,16,6,0,0,0,1,16,152.4,9.5,0.1%
17,2016,Larry Fitzgerald (FA),107,150,"1,023",9.6,32,8,6,2,5,0,1,16,136.8,8.6,0.1%
11,2015,Larry Fitzgerald (FA),109,145,"1,215",11.1,44,17,9,0,0,0,2,16,171.5,10.7,0.1%
55,2014,Larry Fitzgerald (FA),63,104,784,12.4,80,11,2,0,0,0,1,14,88.4,6.3,0.1%
16,2013,Larry Fitzgerald (FA),82,134,954,11.6,75,11,10,2,8,0,1,16,154.2,9.6,0.1%
42,2012,Larry Fitzgerald (FA),71,156,798,11.2,37,9,4,0,0,0,0,16,103.8,6.5,0.1%
5,2011,Larry Fitzgerald (FA),80,154,"1,411",17.6,73,0,8,0,0,0,0,16,189.1,11.8,0.1%
16,2010,Larry Fitzgerald (FA),90,173,"1,137",12.6,41,0,6,0,0,0,0,16,151.7,9.5,0.1%
5,2009,Larry Fitzgerald (FA),97,153,"1,092",11.3,34,0,13,0,0,0,0,16,187.2,11.7,0.1%
1,2008,Larry Fitzgerald (FA),96,19,"1,431",14.9,78,0,12,0,0,0,0,16,215.1,13.4,0.1%
3,2007,Larry Fitzgerald (FA),100,8,"1,409",14.1,48,0,10,0,0,0,1,15,198.9,13.3,0.1%
23,2006,Larry Fitzgerald (FA),69,0,946,13.7,57,0,6,0,0,0,0,13,130.6,10.0,0.1%
2,2005,Larry Fitzgerald (FA),103,0,"1,409",13.7,47,0,10,8,41,0,0,16,205.0,12.8,0.1%
29,2004,Larry Fitzgerald (FA),58,115,780,13.4,48,0,8,8,14,0,0,16,127.4,8.0,0.1%
159,2003,Larry Foster (FA),1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.0%
120,2002,Larry Foster (FA),14,30,152,10.9,22,0,0,0,0,0,0,13,15.2,1.2,0.0%
194,2017,Larry Pinkard (FA),1,1,5,5.0,5,0,0,0,0,0,0,4,0.5,0.1,0.0%
186,2003,LaShaun Ward (FA),0,0,0,0.0,0,0,0,0,0,0,1,1,-2.0,-2.0,0.0%
176,2003,LaTarence Dunbar (FA),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
120,2012,Laurent Robinson (FA),24,43,252,10.5,32,2,0,0,0,0,1,7,23.2,3.3,0.0%
15,2011,Laurent Robinson (FA),54,81,858,15.9,74,0,11,0,0,0,0,14,151.8,10.8,0.0%
87,2010,Laurent Robinson (FA),34,75,344,10.1,32,0,2,2,-14,0,0,13,45.0,3.5,0.0%
108,2009,Laurent Robinson (FA),13,23,167,12.8,45,0,1,0,0,0,0,3,22.7,7.6,0.0%
169,2008,Laurent Robinson (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
93,2007,Laurent Robinson (FA),16,4,161,10.1,25,0,0,0,0,0,0,6,16.1,2.7,0.0%
195,2013,Lavelle Hawkins (FA),0,0,0,0.0,0,0,0,0,0,0,0,4,0.0,0.0,0.0%
158,2012,Lavelle Hawkins (FA),5,11,62,12.4,42,1,0,0,0,0,0,7,6.2,0.9,0.0%
80,2011,Lavelle Hawkins (FA),47,77,470,10.0,32,0,1,0,0,0,0,16,53.0,3.3,0.0%
151,2010,Lavelle Hawkins (FA),5,6,61,12.2,24,0,0,0,0,0,0,6,6.1,1.0,0.0%
122,2009,Lavelle Hawkins (FA),7,14,110,15.7,32,0,0,0,0,0,0,10,11.0,1.1,0.0%
130,2008,Lavelle Hawkins (FA),7,0,68,9.7,19,0,0,0,0,0,0,13,6.8,0.5,0.0%
55,2009,Laveranues Coles (FA),43,77,514,12.0,40,0,5,2,10,0,0,15,82.4,5.5,0.0%
41,2008,Laveranues Coles (FA),52,15,593,11.4,29,0,3,2,9,0,0,12,78.2,6.5,0.0%
30,2007,Laveranues Coles (FA),42,3,473,11.3,57,0,6,0,0,0,0,8,83.3,10.4,0.0%
16,2006,Laveranues Coles (FA),91,0,"1,098",12.1,58,0,6,2,14,0,0,16,147.2,9.2,0.0%
30,2005,Laveranues Coles (FA),73,6,845,11.6,43,0,5,0,0,0,0,16,114.5,7.2,0.0%
41,2004,Laveranues Coles (FA),90,168,950,10.6,45,0,1,3,-3,0,1,16,98.7,6.2,0.0%
13,2003,Laveranues Coles (FA),82,158,"1,204",14.7,64,0,6,10,39,0,0,16,160.3,10.0,0.0%
12,2002,Laveranues Coles (FA),89,134,"1,264",14.2,43,0,5,6,39,0,0,16,162.3,10.1,0.0%
69,2021,Laviska Shenault Jr. (CAR),63,100,619,9.8,58,11,0,11,41,0,1,16,64.0,4.0,1.4%
50,2020,Laviska Shenault Jr. (CAR),58,79,600,10.3,36,12,5,18,91,0,0,14,99.1,7.1,1.4%
115,2013,LaVon Brazill (FA),12,27,161,13.4,29,1,2,0,0,0,0,10,28.1,2.8,0.0%
123,2012,LaVon Brazill (FA),11,24,186,16.9,42,4,1,0,0,0,1,15,22.6,1.5,0.0%
243,2021,Lawrence Cager (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
190,2020,Lawrence Cager (NYJ),2,6,35,17.5,19,0,0,0,0,0,0,2,3.5,1.8,0.0%
172,2003,Lawrence Hamilton (FA),0,3,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
147,2011,Lee Evans (FA),4,26,74,18.5,32,0,0,0,0,0,0,9,7.4,0.8,0.0%
55,2010,Lee Evans (FA),37,84,578,15.6,54,0,4,0,0,0,1,13,79.8,6.1,0.0%
34,2009,Lee Evans (FA),44,95,612,13.9,50,0,7,0,0,0,0,16,103.2,6.5,0.0%
40,2008,Lee Evans (FA),49,6,685,14.0,87,0,2,1,22,0,0,12,82.7,6.9,0.0%
42,2007,Lee Evans (FA),31,7,514,16.6,85,0,2,0,0,0,0,8,63.4,7.9,0.0%
7,2006,Lee Evans (FA),82,0,"1,292",15.8,83,0,8,0,0,0,0,16,177.2,11.1,0.0%
28,2005,Lee Evans (FA),48,0,743,15.5,65,0,7,4,38,0,0,16,120.1,7.5,0.0%
23,2004,Lee Evans (FA),48,75,843,17.6,69,0,9,5,85,0,1,16,144.8,9.1,0.0%
126,2004,Lee Mays (FA),9,23,137,15.2,46,0,0,0,0,0,0,10,13.7,1.4,0.0%
150,2003,Lee Mays (FA),2,3,17,8.5,9,0,0,0,0,0,0,8,1.7,0.2,0.0%
159,2002,Lee Mays (FA),0,2,0,0.0,0,0,0,0,0,0,0,14,0.0,0.0,0.0%
86,2015,Leonard Hankerson (FA),26,46,327,12.6,55,3,3,0,0,0,0,10,50.7,5.1,0.0%
208,2014,Leonard Hankerson (FA),0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
82,2013,Leonard Hankerson (FA),30,50,375,12.5,29,5,3,0,0,0,0,10,55.5,5.6,0.0%
63,2012,Leonard Hankerson (FA),38,57,543,14.3,68,8,3,2,5,0,0,16,72.8,4.6,0.0%
123,2011,Leonard Hankerson (FA),13,20,163,12.5,23,0,0,0,0,0,0,4,18.3,4.6,0.0%
286,2019,Leonte Carroo (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
142,2018,Leonte Carroo (FA),2,4,94,47.0,74,5,1,1,14,0,0,9,16.8,1.9,0.0%
164,2017,Leonte Carroo (FA),7,14,69,9.9,21,1,0,0,0,0,0,14,6.9,0.5,0.0%
152,2016,Leonte Carroo (FA),3,6,29,9.7,15,0,1,0,0,0,0,14,8.9,0.6,0.0%
104,2005,LeRon McCoy (FA),18,0,191,10.6,24,0,1,0,0,0,0,7,25.1,3.6,0.0%
163,2013,Lestar Jean (FA),4,8,35,8.8,11,0,0,0,0,0,0,13,3.5,0.3,0.0%
127,2012,Lestar Jean (FA),6,12,151,25.2,54,3,1,0,0,0,0,14,21.1,1.5,0.0%
112,2021,Lil'Jordan Humphrey (NE),13,18,249,19.2,56,9,2,0,0,0,0,8,36.9,4.6,0.1%
161,2020,Lil'Jordan Humphrey (NE),3,5,46,15.3,17,0,1,0,0,0,0,3,10.6,3.5,0.1%
216,2019,Lil'Jordan Humphrey (NE),0,1,0,0.0,0,0,0,0,0,0,0,5,0.0,0.0,0.1%
125,2017,Louis Murphy (FA),8,17,121,15.1,40,2,1,0,0,0,0,7,18.1,2.6,0.0%
129,2015,Louis Murphy (FA),10,18,198,19.8,54,4,0,0,0,0,0,6,19.8,3.3,0.0%
89,2014,Louis Murphy (FA),31,56,380,12.3,54,6,2,0,0,0,0,11,50.0,4.5,0.0%
150,2013,Louis Murphy (FA),6,13,37,6.2,8,0,1,0,0,0,1,14,7.7,0.6,0.0%
96,2012,Louis Murphy (FA),25,61,336,13.4,55,4,1,1,3,0,0,16,39.9,2.5,0.0%
100,2011,Louis Murphy (FA),15,33,241,16.1,47,0,0,6,69,1,0,11,37.0,3.4,0.0%
61,2010,Louis Murphy (FA),41,78,609,14.9,70,0,2,1,43,0,1,14,75.2,5.4,0.0%
57,2009,Louis Murphy (FA),34,96,521,15.3,75,0,4,6,31,0,0,16,79.2,5.0,0.0%
147,2016,Lucky Whitehead (FA),3,3,48,16.0,35,1,0,10,82,0,1,15,11.0,0.7,0.0%
158,2015,Lucky Whitehead (FA),6,8,16,2.7,8,0,0,10,107,0,1,15,10.3,0.7,0.0%
247,2021,Lynn Bowden Jr. (NE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
127,2020,Lynn Bowden Jr. (NE),28,37,211,7.5,22,1,0,9,32,0,0,10,25.6,2.6,0.0%
96,2021,Mack Hollins (LV),14,28,223,15.9,65,9,4,0,0,0,0,16,46.3,2.9,0.1%
131,2020,Mack Hollins (LV),16,25,176,11.0,34,3,1,0,0,0,1,16,21.6,1.4,0.1%
144,2019,Mack Hollins (LV),10,23,125,12.5,20,1,0,0,0,0,0,16,12.5,0.8,0.1%
111,2017,Mack Hollins (LV),16,22,226,14.1,64,3,1,0,0,0,0,16,28.6,1.8,0.1%
338,2021,Makai Polk (BAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
216,2018,Malachi Dupre (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
95,2009,Malcolm Kelly (FA),25,41,347,13.9,84,0,0,0,0,0,0,15,34.7,2.3,0.0%
149,2008,Malcolm Kelly (FA),2,1,12,6.0,7,0,0,0,0,0,0,2,1.2,0.6,0.0%
78,2016,Malcolm Mitchell (FA),32,48,401,12.5,56,6,4,0,0,0,0,14,64.1,4.6,0.0%
