Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST
104,2008,Kellen Davis (FA),0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.2%
34,2013,Kellen Winslow (FA),31,47,388,12.5,34,4,2,0,0,0,0,12,50.8,4.2,0.0%
97,2012,Kellen Winslow (FA),1,2,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2,0.0%
15,2011,Kellen Winslow (FA),75,121,763,10.2,37,0,2,0,0,0,1,16,90.3,5.6,0.0%
6,2010,Kellen Winslow (FA),66,98,730,11.1,41,0,5,0,0,0,0,16,103.0,6.4,0.0%
7,2009,Kellen Winslow (FA),77,126,884,11.5,42,0,5,1,7,0,0,16,119.1,7.4,0.0%
18,2008,Kellen Winslow (FA),43,0,428,10.0,30,0,3,0,0,0,0,10,60.8,6.1,0.0%
4,2007,Kellen Winslow (FA),82,16,"1,106",13.5,49,0,5,0,0,0,0,16,140.6,8.8,0.0%
6,2006,Kellen Winslow (FA),89,0,875,9.8,40,0,3,0,0,0,0,16,105.5,6.6,0.0%
83,2004,Kellen Winslow (FA),5,11,50,10.0,21,0,0,0,0,0,0,2,5.0,2.5,0.0%
130,2019,Kelvin Benjamin (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
122,2018,Kelvin Benjamin (FA),25,67,380,15.2,40,11,1,0,0,0,0,15,0.0,0.0,0.1%
112,2017,Kelvin Benjamin (FA),48,78,692,14.4,43,10,3,0,0,0,0,14,0.0,0.0,0.1%
116,2016,Kelvin Benjamin (FA),63,118,941,14.9,50,10,7,0,0,0,1,16,0.0,0.0,0.1%
110,2014,Kelvin Benjamin (FA),73,145,"1,008",13.8,51,14,9,0,0,0,1,16,0.0,0.0,0.1%
20,2004,Ken Dilger (FA),39,55,345,8.8,45,0,3,0,0,0,0,16,54.5,3.4,0.0%
33,2003,Ken Dilger (FA),22,41,244,11.1,48,0,1,0,0,0,0,13,30.4,2.3,0.0%
23,2002,Ken Dilger (FA),34,48,329,9.7,40,0,2,0,0,0,0,15,44.9,3.0,0.0%
91,2021,Kendall Blanton (KC),4,7,37,9.3,23,1,0,0,0,0,0,4,3.7,0.9,0.0%
125,2019,Kendall Blanton (KC),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
105,2006,Kendall Gammon (FA),0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
108,2004,Kendall Gammon (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
105,2002,Kendall Gammon (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
128,2015,Kennard Backman (FA),0,0,0,0.0,0,0,0,0,0,0,0,7,0.0,0.0,0.0%
92,2021,Kenny Yeboah (NYJ),2,3,36,18.0,24,1,0,0,0,0,0,3,3.6,1.2,0.0%
59,2012,Kevin Boss (FA),3,3,65,21.7,29,2,1,0,0,0,0,2,12.5,6.3,0.0%
30,2011,Kevin Boss (FA),28,40,368,13.1,35,0,3,0,0,0,0,12,54.8,4.6,0.0%
17,2010,Kevin Boss (FA),35,70,531,15.2,54,0,5,0,0,0,1,15,81.1,5.4,0.0%
15,2009,Kevin Boss (FA),42,69,567,13.5,35,0,5,1,16,0,0,15,88.3,5.9,0.0%
15,2008,Kevin Boss (FA),30,0,333,11.1,28,0,5,0,0,0,0,11,63.3,5.8,0.0%
99,2014,Kevin Brock (FA),5,6,21,4.2,10,0,0,0,0,0,0,14,2.1,0.2,0.0%
93,2013,Kevin Brock (FA),3,6,36,12.0,25,1,0,0,0,0,0,4,3.6,0.9,0.0%
92,2011,Kevin Brock (FA),2,2,27,13.5,21,0,0,0,0,0,0,2,2.7,1.4,0.0%
92,2007,Kevin Everett (FA),1,0,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3,0.0%
102,2006,Kevin Everett (FA),1,0,1,1.0,1,0,0,0,0,0,0,5,0.1,0.0,0.0%
148,2019,Kevin McDermott (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
144,2018,Kevin McDermott (FA),0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%
142,2017,Kevin McDermott (FA),0,0,0,0.0,0,0,0,0,0,0,0,15,0.0,0.0,0.0%
141,2016,Kevin McDermott (FA),0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%
142,2015,Kevin McDermott (FA),0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%
140,2014,Kevin McDermott (FA),0,0,0,0.0,0,0,0,0,0,0,0,7,0.0,0.0,0.0%
138,2013,Kevin McDermott (FA),0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%
113,2021,Kevin Rader (TEN),2,3,8,4.0,7,0,0,0,0,0,0,3,0.8,0.3,0.0%
127,2020,Kevin Rader (TEN),0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
102,2004,Kevin Ware (FA),1,1,9,9.0,9,0,0,0,0,0,0,3,0.9,0.3,0.0%
86,2003,Kevin Ware (FA),3,7,17,5.7,7,0,0,0,0,0,0,6,1.7,0.3,0.0%
172,2019,Khari Lee (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
117,2018,Khari Lee (FA),1,1,5,5.0,5,0,0,0,0,0,0,2,0.5,0.3,0.0%
137,2017,Khari Lee (FA),0,0,0,0.0,0,0,0,0,0,0,0,8,0.0,0.0,0.0%
127,2016,Khari Lee (FA),0,1,0,0.0,0,0,0,0,0,0,0,8,0.0,0.0,0.0%
101,2015,Khari Lee (FA),1,3,7,7.0,7,0,0,0,0,0,0,16,0.7,0.0,0.0%
188,2021,Ko Kieft (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
114,2015,Konrad Reuland (FA),0,0,0,0.0,0,0,0,0,0,0,0,4,0.0,0.0,0.0%
106,2013,Konrad Reuland (FA),1,3,7,7.0,7,0,0,0,0,0,0,10,0.7,0.1,0.0%
72,2012,Konrad Reuland (FA),11,16,83,7.5,18,0,0,0,0,0,0,16,8.3,0.5,0.0%
96,2003,Kori Dickerson (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
102,2013,Kory Sperry (FA),1,1,16,16.0,16,0,0,0,0,0,0,8,1.6,0.2,0.0%
109,2012,Kory Sperry (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
90,2011,Kory Sperry (FA),1,5,32,32.0,32,0,0,0,0,0,0,16,3.2,0.2,0.0%
75,2010,Kory Sperry (FA),4,4,73,18.3,35,0,0,0,0,0,0,7,7.3,1.0,0.0%
66,2009,Kory Sperry (FA),3,6,31,10.3,13,0,1,0,0,0,0,8,9.1,1.1,0.0%
45,2006,Kris Mangum (FA),21,0,170,8.1,19,0,1,0,0,0,0,9,23.0,2.6,0.0%
35,2005,Kris Mangum (FA),23,0,202,8.8,24,0,2,0,0,0,0,12,32.2,2.7,0.0%
23,2004,Kris Mangum (FA),34,55,323,9.5,26,0,3,0,0,0,0,14,50.3,3.6,0.0%
43,2003,Kris Mangum (FA),17,29,199,11.7,34,0,0,0,0,0,0,14,19.9,1.4,0.0%
53,2002,Kris Mangum (FA),16,29,159,9.9,35,0,0,0,0,0,0,15,15.9,1.1,0.0%
117,2011,Kris Wilson (FA),0,0,0,0.0,0,0,0,0,0,0,0,5,0.0,0.0,0.0%
81,2010,Kris Wilson (FA),6,9,73,12.2,37,0,0,0,0,0,1,11,5.3,0.5,0.0%
67,2009,Kris Wilson (FA),4,6,28,7.0,21,0,1,0,0,0,0,7,8.8,1.3,0.0%
103,2008,Kris Wilson (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
57,2007,Kris Wilson (FA),13,0,111,8.5,31,0,0,1,5,0,0,7,11.6,1.7,0.0%
38,2006,Kris Wilson (FA),15,0,132,8.8,19,0,3,0,0,0,0,12,31.2,2.6,0.0%
78,2005,Kris Wilson (FA),3,0,33,11.0,16,0,0,1,6,0,0,7,3.9,0.6,0.0%
115,2004,Kris Wilson (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
131,2013,Kyle Adams (FA),0,0,0,0.0,0,0,0,0,0,0,0,6,0.0,0.0,0.0%
87,2012,Kyle Adams (FA),4,8,40,10.0,17,0,0,0,0,0,0,15,4.0,0.3,0.0%
130,2011,Kyle Adams (FA),0,0,0,0.0,0,0,0,0,0,0,0,8,0.0,0.0,0.0%
44,2007,Kyle Brady (FA),7,0,57,8.1,20,0,2,0,0,0,0,6,17.7,3.0,0.0%
86,2006,Kyle Brady (FA),5,0,37,7.4,13,0,0,0,0,0,0,14,3.7,0.3,0.0%
42,2005,Kyle Brady (FA),18,3,157,8.7,33,0,1,0,0,0,0,13,21.7,1.7,0.0%
54,2004,Kyle Brady (FA),14,23,103,7.4,21,0,1,0,0,0,0,11,16.3,1.5,0.0%
34,2003,Kyle Brady (FA),29,46,281,9.7,26,0,1,0,0,0,2,16,30.1,1.9,0.0%
11,2002,Kyle Brady (FA),43,67,461,10.7,42,0,4,0,0,0,0,16,70.1,4.4,0.0%
147,2017,Kyle Carter (FA),0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
111,2015,Kyle Miller (FA),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
123,2012,Kyle Miller (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
161,2020,Kyle Nelson (FA),0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
168,2019,Kyle Nelson (FA),0,0,0,0.0,0,0,0,0,0,0,0,11,0.0,0.0,0.0%
137,2018,Kyle Nelson (FA),0,0,0,0.0,0,0,0,0,0,0,0,12,0.0,0.0,0.0%
131,2017,Kyle Nelson (FA),0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%
128,2016,Kyle Nelson (FA),0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%
133,2015,Kyle Nelson (FA),0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%
124,2014,Kyle Nelson (FA),0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%
122,2013,Kyle Nelson (FA),0,0,0,0.0,0,0,0,0,0,0,0,11,0.0,0.0,0.0%
132,2012,Kyle Nelson (FA),0,0,0,0.0,0,0,0,0,0,0,0,6,0.0,0.0,0.0%
9,2021,Kyle Pitts (ATL),68,110,"1,026",15.1,61,25,1,0,0,0,0,17,108.6,6.4,99.9%
47,2021,Kyle Rudolph (TB),26,39,257,9.9,60,6,1,0,0,0,0,15,33.7,2.2,3.0%
41,2020,Kyle Rudolph (TB),28,37,334,11.9,25,5,1,0,0,0,1,12,37.4,3.1,3.0%
14,2019,Kyle Rudolph (TB),39,48,367,9.4,32,4,6,0,0,0,0,16,74.7,4.7,3.0%
9,2018,Kyle Rudolph (TB),64,82,634,9.9,44,8,4,0,0,0,0,16,87.4,5.5,3.0%
6,2017,Kyle Rudolph (TB),57,81,532,9.3,34,4,8,0,0,0,0,16,101.2,6.3,3.0%
3,2016,Kyle Rudolph (TB),83,132,840,10.1,44,11,7,0,0,0,0,16,126.0,7.9,3.0%
14,2015,Kyle Rudolph (TB),49,73,495,10.1,47,4,5,0,0,0,0,16,79.5,5.0,3.0%
37,2014,Kyle Rudolph (TB),24,34,231,9.6,23,2,2,0,0,0,0,9,35.1,3.9,3.0%
36,2013,Kyle Rudolph (TB),30,46,313,10.4,31,6,3,0,0,0,0,8,49.3,6.2,3.0%
9,2012,Kyle Rudolph (TB),53,94,493,9.3,29,5,9,0,0,0,0,16,105.3,6.6,3.0%
36,2011,Kyle Rudolph (TB),26,39,249,9.6,41,0,3,0,0,0,0,15,42.9,2.9,3.0%
75,2021,Kylen Granson (IND),11,15,106,9.6,27,1,0,0,0,0,0,10,10.6,1.1,0.2%
84,2009,L.J. Smith (FA),2,3,31,15.5,26,0,0,0,0,0,0,4,3.1,0.8,0.0%
30,2008,L.J. Smith (FA),31,11,249,8.0,25,0,2,0,0,0,0,10,36.9,3.7,0.0%
64,2007,L.J. Smith (FA),7,1,68,9.7,23,0,0,0,0,0,0,5,6.8,1.4,0.0%
9,2006,L.J. Smith (FA),50,0,611,12.2,65,0,5,0,0,0,0,14,93.1,6.7,0.0%
11,2005,L.J. Smith (FA),61,4,682,11.2,48,0,3,0,0,0,0,16,86.2,5.4,0.0%
14,2004,L.J. Smith (FA),34,54,377,11.1,31,0,5,0,0,0,0,16,67.7,4.2,0.0%
28,2003,L.J. Smith (FA),27,46,321,11.9,36,0,1,0,0,0,0,14,38.1,2.7,0.0%
41,2016,Ladarius Green (FA),18,34,304,16.9,37,7,1,0,0,0,0,6,36.4,6.1,0.0%
19,2015,Ladarius Green (FA),37,63,429,11.6,31,5,4,0,0,0,0,13,70.9,5.5,0.0%
53,2014,Ladarius Green (FA),19,25,226,11.9,28,5,0,0,0,0,0,14,22.6,1.6,0.0%
30,2013,Ladarius Green (FA),17,30,376,22.1,60,9,3,0,0,0,0,16,55.6,3.5,0.0%
79,2012,Ladarius Green (FA),4,4,56,14.0,31,1,0,0,0,0,0,4,5.6,1.4,0.0%
80,2005,Lamont Hall (FA),6,0,36,6.0,8,0,0,0,0,0,0,8,3.6,0.5,0.0%
77,2004,Lamont Hall (FA),1,1,4,4.0,4,0,1,0,0,0,0,4,6.4,1.6,0.0%
89,2002,Lamont Hall (FA),2,3,6,3.0,4,0,0,0,0,0,0,4,0.6,0.2,0.0%
93,2019,Lance Kendricks (FA),3,7,50,16.7,24,1,0,0,0,0,0,12,5.0,0.4,0.0%
55,2018,Lance Kendricks (FA),19,25,170,8.9,22,2,1,0,0,0,0,16,23.0,1.4,0.0%
48,2017,Lance Kendricks (FA),18,35,203,11.3,51,3,1,0,0,0,0,16,26.3,1.6,0.0%
26,2016,Lance Kendricks (FA),50,87,499,10.0,44,7,2,0,0,0,1,16,59.9,3.7,0.0%
40,2015,Lance Kendricks (FA),25,40,245,9.8,37,3,2,0,0,0,0,15,36.5,2.4,0.0%
22,2014,Lance Kendricks (FA),27,38,259,9.6,23,3,5,0,0,0,0,16,55.9,3.5,0.0%
35,2013,Lance Kendricks (FA),32,46,258,8.1,21,1,4,0,0,0,0,15,49.8,3.3,0.0%
18,2012,Lance Kendricks (FA),42,64,519,12.4,80,6,4,0,0,0,0,16,77.9,4.9,0.0%
42,2011,Lance Kendricks (FA),28,59,352,12.6,45,0,0,1,-8,0,1,15,32.4,2.2,0.0%
68,2016,Larry Donnell (FA),15,22,92,6.1,15,0,1,0,0,0,1,14,13.2,0.9,0.0%
41,2015,Larry Donnell (FA),29,41,223,7.7,22,2,2,0,0,0,0,8,34.3,4.3,0.0%
12,2014,Larry Donnell (FA),63,92,623,9.9,32,5,6,0,0,0,4,16,90.3,5.6,0.0%
97,2013,Larry Donnell (FA),3,6,31,10.3,11,0,0,0,0,0,0,16,3.1,0.2,0.0%
133,2021,Lawrence Cager (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
131,2020,Lawrence Cager (NYJ),2,6,35,17.5,19,0,0,0,0,0,0,2,0.0,0.0,0.0%
68,2021,Lee Smith (FA),9,11,65,7.2,22,1,1,0,0,0,0,10,12.5,1.3,0.0%
67,2020,Lee Smith (FA),4,6,35,8.8,27,1,2,0,0,0,0,10,15.5,1.6,0.0%
81,2019,Lee Smith (FA),4,5,31,7.8,9,0,1,0,0,0,0,16,9.1,0.6,0.0%
51,2018,Lee Smith (FA),10,11,73,7.3,30,2,3,0,0,0,0,16,25.3,1.6,0.0%
84,2017,Lee Smith (FA),8,11,76,9.5,21,1,0,0,0,0,0,16,7.6,0.5,0.0%
94,2016,Lee Smith (FA),6,6,29,4.8,12,0,0,0,0,0,0,4,2.9,0.7,0.0%
71,2015,Lee Smith (FA),12,13,70,5.8,17,0,1,0,0,0,0,15,13.0,0.9,0.0%
75,2014,Lee Smith (FA),7,8,42,6.0,18,0,1,0,0,0,0,14,10.2,0.7,0.0%
76,2013,Lee Smith (FA),5,9,78,15.6,28,2,0,0,0,0,0,16,7.8,0.5,0.0%
56,2012,Lee Smith (FA),4,4,13,3.3,5,0,2,0,0,0,0,16,13.3,0.8,0.0%
102,2011,Lee Smith (FA),4,4,11,2.8,6,0,0,0,0,0,0,10,1.1,0.1,0.0%
58,2012,Leonard Pope (FA),3,4,9,3.0,7,0,2,0,0,0,0,7,12.9,1.8,0.0%
43,2011,Leonard Pope (FA),24,34,247,10.3,39,0,1,0,0,0,0,15,30.7,2.0,0.0%
54,2010,Leonard Pope (FA),10,19,76,7.6,14,0,2,0,0,0,0,14,19.6,1.4,0.0%
49,2009,Leonard Pope (FA),20,30,174,8.7,29,0,1,0,0,0,0,12,23.4,2.0,0.0%
70,2008,Leonard Pope (FA),7,2,57,8.1,25,0,0,0,0,0,0,5,5.7,1.1,0.0%
36,2007,Leonard Pope (FA),9,2,95,10.6,30,0,2,0,0,0,0,7,21.5,3.1,0.0%
56,2006,Leonard Pope (FA),16,0,161,10.1,33,0,0,0,0,0,0,14,16.1,1.2,0.0%
85,2002,Leonard Stephens (FA),1,4,13,13.0,13,0,0,0,0,0,0,4,1.3,0.3,0.0%
182,2021,Leroy Watson (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
89,2020,Levine Toilolo (FA),5,6,46,9.2,14,0,0,0,0,0,0,16,4.6,0.3,0.0%
109,2019,Levine Toilolo (FA),2,2,10,5.0,8,0,0,0,0,0,0,13,1.0,0.1,0.0%
39,2018,Levine Toilolo (FA),21,24,263,12.5,39,3,1,0,0,0,0,16,32.3,2.0,0.0%
61,2017,Levine Toilolo (FA),12,14,122,10.2,25,1,1,0,0,0,0,15,18.2,1.2,0.0%
40,2016,Levine Toilolo (FA),13,19,264,20.3,46,4,2,0,0,0,0,16,38.4,2.4,0.0%
85,2015,Levine Toilolo (FA),7,12,44,6.3,11,0,0,0,0,0,0,16,6.4,0.4,0.0%
41,2014,Levine Toilolo (FA),31,53,238,7.7,20,1,2,0,0,0,1,16,33.8,2.1,0.0%
59,2013,Levine Toilolo (FA),11,14,55,5.0,12,0,2,0,0,0,0,16,17.5,1.1,0.0%
129,2019,Logan Paulsen (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
67,2018,Logan Paulsen (FA),9,9,91,10.1,19,0,1,0,0,0,0,15,15.1,1.0,0.0%
109,2017,Logan Paulsen (FA),0,2,0,0.0,0,0,0,0,0,0,0,14,0.0,0.0,0.0%
100,2016,Logan Paulsen (FA),3,10,15,5.0,7,0,0,0,0,0,0,16,1.5,0.1,0.0%
70,2014,Logan Paulsen (FA),13,16,78,6.0,16,0,1,0,0,0,1,16,11.8,0.7,0.0%
41,2013,Logan Paulsen (FA),28,50,267,9.5,33,2,3,0,0,0,2,16,40.7,2.5,0.0%
41,2012,Logan Paulsen (FA),25,37,308,12.3,31,3,1,0,0,0,0,16,36.8,2.3,0.0%
58,2011,Logan Paulsen (FA),11,19,138,12.5,24,0,0,0,0,0,0,16,13.8,0.9,0.0%
78,2010,Logan Paulsen (FA),2,2,10,5.0,9,0,1,0,0,0,0,11,7.0,0.6,0.0%
45,2021,Logan Thomas (WAS),18,25,196,10.9,35,3,3,0,0,0,1,5,35.6,7.1,6.5%
7,2020,Logan Thomas (WAS),72,110,670,9.3,30,6,6,3,5,0,0,16,104.6,6.5,6.5%
50,2019,Logan Thomas (WAS),16,28,173,10.8,17,0,1,0,0,0,0,16,23.3,1.5,6.5%
83,2018,Logan Thomas (WAS),12,17,77,6.4,24,1,0,0,0,0,0,12,8.3,0.7,6.5%
71,2017,Logan Thomas (WAS),7,9,67,9.6,22,2,1,0,0,0,0,12,12.7,1.1,6.5%
81,2014,Logan Thomas (WAS),0,0,0,0.0,0,0,0,0,0,0,0,2,7.2,3.6,6.5%
73,2005,Lorenzo Diamond (FA),8,0,54,6.8,18,0,0,0,0,0,0,9,5.4,0.6,0.0%
94,2004,Lorenzo Diamond (FA),3,5,19,6.3,8,0,0,0,0,0,0,4,1.9,0.5,0.0%
120,2017,Lorenzo Jerome (FA),0,0,0,0.0,0,0,0,0,0,0,0,4,0.0,0.0,0.0%
184,2021,Lucas Krull (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
85,2021,Luke Farrell (JAC),7,11,56,8.0,21,1,0,0,0,0,0,9,5.6,0.6,0.0%
106,2021,Luke Stocker (FA),2,2,12,6.0,7,0,0,0,0,0,0,6,1.2,0.2,0.0%
84,2020,Luke Stocker (FA),7,11,63,9.0,25,1,0,0,0,0,0,16,6.3,0.4,0.0%
92,2019,Luke Stocker (FA),8,14,53,6.6,18,0,0,0,0,0,0,15,5.3,0.4,0.0%
45,2018,Luke Stocker (FA),15,21,165,11.0,31,3,2,1,0,0,0,16,28.5,1.8,0.0%
80,2017,Luke Stocker (FA),4,5,30,7.5,12,0,1,0,0,0,0,12,9.0,0.8,0.0%
97,2016,Luke Stocker (FA),5,8,23,4.6,11,0,0,0,0,0,0,12,2.3,0.2,0.0%
76,2015,Luke Stocker (FA),9,13,61,6.8,14,0,1,0,0,0,0,14,12.1,0.9,0.0%
92,2014,Luke Stocker (FA),7,11,41,5.9,11,0,0,0,0,0,0,13,4.1,0.3,0.0%
129,2013,Luke Stocker (FA),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
50,2012,Luke Stocker (FA),16,28,165,10.3,33,2,1,0,0,0,0,16,22.5,1.4,0.0%
67,2011,Luke Stocker (FA),12,17,92,7.7,24,0,0,0,0,0,0,14,9.2,0.7,0.0%
108,2020,Luke Willson (FA),1,3,12,12.0,12,0,0,0,0,0,0,8,1.2,0.2,0.0%
84,2019,Luke Willson (FA),8,10,79,9.9,17,0,0,0,0,0,0,9,7.9,0.9,0.0%
81,2018,Luke Willson (FA),13,19,87,6.7,13,0,0,0,0,0,0,14,8.7,0.6,0.0%
35,2017,Luke Willson (FA),15,22,153,10.2,27,2,4,0,0,0,0,16,39.3,2.5,0.0%
46,2016,Luke Willson (FA),15,21,129,8.6,19,0,2,0,0,0,0,11,24.9,2.3,0.0%
45,2015,Luke Willson (FA),17,26,213,12.5,24,3,1,0,0,0,0,14,27.3,2.0,0.0%
25,2014,Luke Willson (FA),22,40,362,16.5,80,7,3,0,0,0,0,15,54.2,3.6,0.0%
47,2013,Luke Willson (FA),20,28,272,13.6,39,4,1,0,0,0,0,16,33.2,2.1,0.0%
100,2010,Madison Hedgecock (FA),2,2,8,4.0,7,0,0,0,0,0,0,3,0.8,0.3,0.0%
70,2009,Madison Hedgecock (FA),4,9,23,5.8,9,0,1,0,0,0,0,9,8.3,0.9,0.0%
59,2008,Madison Hedgecock (FA),5,0,34,6.8,13,0,1,1,0,0,0,5,9.4,1.9,0.0%
73,2007,Madison Hedgecock (FA),5,0,38,7.6,9,0,0,0,0,0,0,7,3.8,0.5,0.0%
88,2006,Madison Hedgecock (FA),7,0,29,4.1,7,0,0,1,2,0,0,12,3.1,0.3,0.0%
67,2005,Madison Hedgecock (FA),9,1,69,7.7,15,0,0,1,0,0,0,12,6.9,0.6,0.0%
58,2021,Marcedes Lewis (GB),23,28,214,9.3,23,3,0,0,0,0,0,13,21.4,1.6,0.1%
51,2020,Marcedes Lewis (GB),10,17,107,10.7,36,2,3,0,0,0,0,15,28.7,1.9,0.1%
52,2019,Marcedes Lewis (GB),15,19,156,10.4,25,2,1,0,0,0,0,16,21.6,1.4,0.1%
100,2018,Marcedes Lewis (GB),3,4,39,13.0,30,2,0,0,0,0,0,16,3.9,0.2,0.1%
20,2017,Marcedes Lewis (GB),24,48,318,13.3,37,5,5,0,0,0,0,16,63.8,4.0,0.1%
49,2016,Marcedes Lewis (GB),20,30,169,8.5,37,1,1,0,0,0,0,10,22.9,2.3,0.1%
52,2015,Marcedes Lewis (GB),16,37,226,14.1,45,4,0,0,0,0,0,16,22.6,1.4,0.1%
42,2014,Marcedes Lewis (GB),18,31,206,11.4,63,3,2,0,0,0,0,8,32.6,4.1,0.1%
28,2013,Marcedes Lewis (GB),25,47,359,14.4,41,7,4,0,0,0,1,11,57.9,5.3,0.1%
17,2012,Marcedes Lewis (GB),52,77,540,10.4,26,9,4,0,0,0,0,16,78.0,4.9,0.1%
33,2011,Marcedes Lewis (GB),39,85,460,11.8,62,1,0,0,0,0,0,15,46.0,3.1,0.1%
4,2010,Marcedes Lewis (GB),58,89,700,12.1,42,0,10,0,0,0,2,16,126.0,7.9,0.1%
21,2009,Marcedes Lewis (GB),32,59,518,16.2,47,0,2,0,0,0,0,15,63.8,4.3,0.1%
17,2008,Marcedes Lewis (GB),41,8,489,11.9,30,0,2,0,0,0,0,16,60.9,3.8,0.1%
17,2007,Marcedes Lewis (GB),37,0,391,10.6,25,0,2,0,0,0,0,16,51.1,3.2,0.1%
49,2006,Marcedes Lewis (GB),13,0,126,9.7,31,0,1,0,0,0,0,13,18.6,1.4,0.1%
119,2015,Marcel Jensen (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
105,2014,Marcel Jensen (FA),1,1,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,0.0%
51,2005,Marcellus Rivers (FA),24,8,168,7.0,20,0,0,0,0,0,0,12,16.8,1.4,0.0%
68,2004,Marcellus Rivers (FA),5,12,36,7.2,13,0,1,0,0,0,0,12,9.6,0.8,0.0%
54,2003,Marcellus Rivers (FA),17,22,155,9.1,27,0,0,0,0,0,0,8,15.5,1.9,0.0%
61,2002,Marcellus Rivers (FA),2,2,25,12.5,17,0,1,0,0,0,0,13,10.5,0.8,0.0%
96,2002,Marco Battaglia (FA),0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
115,2020,Marcus Baugh (FA),1,1,2,2.0,2,0,0,0,0,0,0,8,0.2,0.0,0.0%
43,2007,Marcus Pollard (FA),12,0,123,10.3,22,0,1,0,0,0,0,5,18.3,3.7,0.0%
68,2006,Marcus Pollard (FA),12,0,100,8.3,22,0,0,0,0,0,0,10,10.0,1.0,0.0%
16,2005,Marcus Pollard (FA),46,7,516,11.2,86,0,3,0,0,0,0,15,69.6,4.6,0.0%
16,2004,Marcus Pollard (FA),29,38,309,10.7,31,0,6,0,0,0,0,12,66.9,5.6,0.0%
6,2003,Marcus Pollard (FA),40,57,541,13.5,70,0,3,0,0,0,0,13,72.1,5.5,0.0%
7,2002,Marcus Pollard (FA),43,69,478,11.1,41,0,6,0,0,0,1,15,83.8,5.6,0.0%
104,2002,Marcus Williams (FA),0,0,0,0.0,0,0,0,0,0,0,0,9,0.0,0.0,0.0%
1,2021,Mark Andrews (BAL),107,153,"1,361",12.7,43,27,9,1,0,0,0,17,194.1,11.4,100.0%
4,2020,Mark Andrews (BAL),58,88,701,12.1,39,13,7,0,0,0,0,14,112.1,8.0,100.0%
2,2019,Mark Andrews (BAL),64,98,852,13.3,51,25,10,0,0,0,1,15,143.2,9.5,100.0%
16,2018,Mark Andrews (BAL),34,50,552,16.2,74,15,3,0,0,0,0,16,73.2,4.6,100.0%
96,2007,Mark Bruener (FA),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
50,2006,Mark Bruener (FA),9,0,62,6.9,25,0,2,0,0,0,0,8,18.2,2.3,0.0%
85,2005,Mark Bruener (FA),2,1,22,11.0,19,0,0,0,0,0,0,6,2.2,0.4,0.0%
